event,id,send_time,received_time,time_delta
DHT11DATA,38a377a3-1dbb-4302-9069-8f3a9d229267,2019-10-25 09:51:02.640,2019-10-25 09:51:03.026728,0:00:00.386728
DHT11DATA,d5a93994-b997-4540-8804-dc2d314b5460,2019-10-25 09:51:43.415,2019-10-25 09:51:43.674206,0:00:00.259206
DHT11DATA,fcf3d883-b508-41d2-bffb-0fd4c74aea41,2019-10-25 09:51:48.510,2019-10-25 09:51:48.772826,0:00:00.262826
DHT11DATA,083d7a28-e51e-4314-a08c-2996bb956c57,2019-10-25 09:51:53.604,2019-10-25 09:51:53.883927,0:00:00.279927
DHT11DATA,bb6a1155-53e1-458f-b505-0fc06aa4cd0b,2019-10-25 09:51:58.697,2019-10-25 09:51:59.041575,0:00:00.344575
DHT11DATA,381d97ad-1202-4f4f-9bb2-94f2f2183840,2019-10-25 09:53:25.368,2019-10-25 09:53:25.625847,0:00:00.257847
DHT11DATA,3cfd768e-72b5-486c-a9b7-35c3f929232b,2019-10-25 09:53:30.461,2019-10-25 09:53:30.736730,0:00:00.275730
DHT11DATA,f203eeda-6eb7-4dcb-91b3-f60eccf396ab,2019-10-25 09:53:35.555,2019-10-25 09:53:35.802271,0:00:00.247271
DHT11DATA,13de186e-7405-4d31-9f57-13db5b5fa79b,2019-10-25 09:53:40.651,2019-10-25 09:53:40.906452,0:00:00.255452
DHT11DATA,59b455ee-cdd1-4a74-9d25-99d59be4e4f8,2019-10-25 09:53:45.745,2019-10-25 09:53:46.001996,0:00:00.256996
DHT11DATA,ff3b5877-1052-45d4-afe8-600fb0f4770d,2019-10-25 09:53:50.840,2019-10-25 09:53:51.117978,0:00:00.277978
DHT11DATA,26ec0136-3484-4e52-b6ad-b0399f6d9a85,2019-10-25 09:53:55.935,2019-10-25 09:53:56.301251,0:00:00.366251
DHT11DATA,d907578c-3160-4e4c-8187-5e57c1b791f2,2019-10-25 09:54:01.029,2019-10-25 09:54:01.411990,0:00:00.382990
DHT11DATA,4d503210-01d6-4726-92b1-8df747e735f0,2019-10-25 09:54:06.124,2019-10-25 09:54:06.382751,0:00:00.258751
DHT11DATA,76c3cbbd-f116-4a09-a600-252780411ce9,2019-10-25 09:54:57.131,2019-10-25 09:54:57.426990,0:00:00.295990
DHT11DATA,b0c4e218-33a0-447d-ae5b-d1ddc45d002c,2019-10-25 09:55:02.268,2019-10-25 09:55:02.548323,0:00:00.280323
DHT11DATA,43de00bf-963f-460a-b52b-fe0c7ffbc585,2019-10-25 09:55:07.360,2019-10-25 09:55:07.618316,0:00:00.258316
DHT11DATA,62e3be9e-b656-4a2e-be7b-1794ed5918db,2019-10-25 09:55:37.978,2019-10-25 09:55:38.247084,0:00:00.269084
DHT11DATA,26ffeea9-59b2-4987-b752-022b6ca9727c,2019-10-25 09:55:43.078,2019-10-25 09:55:43.405703,0:00:00.327703
DHT11DATA,bcb343a6-ccae-48af-aadf-deda63bd25f4,2019-10-25 09:55:48.171,2019-10-25 09:55:48.427900,0:00:00.256900
DHT11DATA,a4ae3fa7-43ac-496f-941e-506b37752e56,2019-10-25 09:55:53.266,2019-10-25 09:55:53.530886,0:00:00.264886
DHT11DATA,c85eb14a-844f-485e-9664-9ab5960d04d7,2019-10-25 09:55:58.355,2019-10-25 09:55:58.612990,0:00:00.257990
DHT11DATA,c187c23e-a2c5-4736-8dd6-8f87b5c799f0,2019-10-25 09:56:03.450,2019-10-25 09:56:03.729673,0:00:00.279673
DHT11DATA,b07819da-780f-4999-93cb-0eb013af3775,2019-10-25 09:56:08.551,2019-10-25 09:56:08.809096,0:00:00.258096
DHT11DATA,7801860e-885c-4a4a-8074-4317584cadd9,2019-10-25 09:56:13.647,2019-10-25 09:56:13.906681,0:00:00.259681
DHT11DATA,7b730014-d77a-447a-bc21-4f7db5ead6db,2019-10-25 09:56:18.740,2019-10-25 09:56:19.557398,0:00:00.817398
DHT11DATA,1454c9cd-f40b-41a6-b1dd-ea9b8811abad,2019-10-25 09:56:23.835,2019-10-25 09:56:24.227476,0:00:00.392476
DHT11DATA,9f4a9d32-3f68-440f-94e6-47805decf711,2019-10-25 09:56:28.931,2019-10-25 09:56:29.211998,0:00:00.280998
DHT11DATA,01cdbb9b-a52d-492c-b1b8-ac52b6836431,2019-10-25 09:56:34.030,2019-10-25 09:56:34.283419,0:00:00.253419
DHT11DATA,3a8e246e-069f-4541-8618-8ec2da2e6a33,2019-10-25 09:56:39.123,2019-10-25 09:56:39.379896,0:00:00.256896
DHT11DATA,bc708972-5dfa-4851-a1a0-a9228779ba0d,2019-10-25 09:56:44.217,2019-10-25 09:56:44.498329,0:00:00.281329
DHT11DATA,3b8f634c-42c2-4c78-96fa-2085f1a09cdd,2019-10-25 09:56:49.310,2019-10-25 09:56:49.652773,0:00:00.342773
DHT11DATA,d579e843-7987-44b9-b24d-2b67d2d7e62f,2019-10-25 09:56:54.403,2019-10-25 09:56:54.679276,0:00:00.276276
DHT11DATA,5560ff9f-56d6-4216-9250-180eb07761c5,2019-10-25 09:56:59.500,2019-10-25 09:56:59.765349,0:00:00.265349
DHT11DATA,a3b58220-73a9-4e4a-8aae-2f284224f20c,2019-10-25 09:57:04.594,2019-10-25 09:57:04.860606,0:00:00.266606
DHT11DATA,5e64c952-a475-4ffd-b1b0-e83c7a0f884c,2019-10-25 09:57:09.686,2019-10-25 09:57:09.942592,0:00:00.256592
DHT11DATA,c6e7f0e6-d206-4d24-8df5-d2f249becc9f,2019-10-25 09:57:14.781,2019-10-25 09:57:15.044613,0:00:00.263613
DHT11DATA,8238fe7e-1f79-4ae9-928d-64580e968857,2019-10-25 09:57:19.893,2019-10-25 09:57:20.164586,0:00:00.271586
DHT11DATA,4f49149c-6aca-4119-98fc-c22a2e99c4aa,2019-10-25 09:57:25.004,2019-10-25 09:57:25.289166,0:00:00.285166
DHT11DATA,28a440ec-db76-4084-8c1c-11411f85a050,2019-10-25 09:57:30.100,2019-10-25 09:57:30.368769,0:00:00.268769
DHT11DATA,f3cc2477-c95c-4b54-9ea5-eae4eeeadd10,2019-10-25 09:57:35.195,2019-10-25 09:57:35.456119,0:00:00.261119
DHT11DATA,a146d9cb-49e1-4abf-be37-858de3fbead2,2019-10-25 09:57:40.290,2019-10-25 09:57:40.578726,0:00:00.288726
DHT11DATA,988d49eb-e99a-48be-a5ea-587476c295e7,2019-10-25 09:57:45.385,2019-10-25 09:57:45.657457,0:00:00.272457
DHT11DATA,91c4cf29-ec91-4adf-bb01-626c9a8bd785,2019-10-25 09:57:50.481,2019-10-25 09:57:50.756348,0:00:00.275348
DHT11DATA,27e68092-00ae-4ffb-b201-98806dc8dae3,2019-10-25 09:57:55.576,2019-10-25 09:57:55.911158,0:00:00.335158
DHT11DATA,4b685fd9-e56d-425c-b32f-146bd8839ff0,2019-10-25 09:58:00.674,2019-10-25 09:58:00.923422,0:00:00.249422
DHT11DATA,16c1a52f-3fa9-41d5-ad55-96309a7241d2,2019-10-25 09:58:05.766,2019-10-25 09:58:06.051029,0:00:00.285029
DHT11DATA,c88b776d-e3b2-4a13-955b-fd2ec63abdd8,2019-10-25 09:58:10.861,2019-10-25 09:58:11.114947,0:00:00.253947
DHT11DATA,e008b8d7-e8cc-457d-93eb-0f439bee5051,2019-10-25 09:58:15.973,2019-10-25 09:58:16.297402,0:00:00.324402
DHT11DATA,adfadc15-faae-4693-bb6f-457d2166d531,2019-10-25 09:58:21.070,2019-10-25 09:58:21.340239,0:00:00.270239
DHT11DATA,93cd2110-ad3c-435a-8f04-22877d77becc,2019-10-25 09:58:26.164,2019-10-25 09:58:26.434196,0:00:00.270196
DHT11DATA,db5e2a11-260f-4b7b-8fe6-d8866e69b56a,2019-10-25 09:58:31.257,2019-10-25 09:58:31.586986,0:00:00.329986
DHT11DATA,6aa917c6-7e00-4b1f-bf77-595af7c36159,2019-10-25 09:58:36.350,2019-10-25 09:58:36.611781,0:00:00.261781
DHT11DATA,68c92cd6-2915-48e5-9b4e-034471d6a87d,2019-10-25 09:58:41.444,2019-10-25 09:58:41.724711,0:00:00.280711
DHT11DATA,27783fea-06f2-4069-a714-04197e4f2a2f,2019-10-25 09:58:46.537,2019-10-25 09:58:46.799997,0:00:00.262997
DHT11DATA,c43da4cd-1bb0-4c90-b659-93ce335f139a,2019-10-25 09:58:51.632,2019-10-25 09:58:51.908494,0:00:00.276494
DHT11DATA,f0a550e7-d66a-42e2-9f3b-a563897bc130,2019-10-25 09:58:56.726,2019-10-25 09:58:56.995267,0:00:00.269267
DHT11DATA,20f85657-38ea-4e3c-8d52-aa79f6e63d86,2019-10-25 09:59:01.825,2019-10-25 09:59:02.112551,0:00:00.287551
DHT11DATA,0e2588f1-cbec-4a9e-8239-5c76fd4cc729,2019-10-25 09:59:06.920,2019-10-25 09:59:07.187794,0:00:00.267794
DHT11DATA,c26ae691-cd93-4aac-9d93-ca3181c73ac0,2019-10-25 09:59:12.015,2019-10-25 09:59:12.279591,0:00:00.264591
DHT11DATA,b87b38b1-b7e4-46ee-bcfc-c2742a81a674,2019-10-25 09:59:17.110,2019-10-25 09:59:17.385177,0:00:00.275177
DHT11DATA,5bcdc9ed-f100-452d-9a8d-1481cf82e053,2019-10-25 09:59:22.205,2019-10-25 09:59:22.500723,0:00:00.295723
DHT11DATA,2af785b8-0701-491a-b2de-f03afe0c7cdf,2019-10-25 09:59:27.305,2019-10-25 09:59:27.590624,0:00:00.285624
DHT11DATA,6720d06c-1377-4c0c-8c1d-c62928efe172,2019-10-25 09:59:32.407,2019-10-25 09:59:32.680300,0:00:00.273300
DHT11DATA,9608d4fc-b4b1-4d69-8856-77e6a980c9c9,2019-10-25 09:59:37.502,2019-10-25 09:59:37.847418,0:00:00.345418
DHT11DATA,8d391b47-243b-44f0-baa0-fc4ddb61c8f0,2019-10-25 09:59:42.599,2019-10-25 09:59:42.880869,0:00:00.281869
DHT11DATA,7a9603b3-7873-4625-848c-eadcb4bb8404,2019-10-25 09:59:47.693,2019-10-25 09:59:47.987113,0:00:00.294113
DHT11DATA,2e89f960-849a-4c9b-bb17-c08ed2617b04,2019-10-25 09:59:52.787,2019-10-25 09:59:53.090963,0:00:00.303963
DHT11DATA,c05dd44c-9c59-4a62-99b4-6ced8ed22701,2019-10-25 09:59:57.881,2019-10-25 09:59:58.147254,0:00:00.266254
DHT11DATA,187f011e-743f-430c-adf1-806cd31b25a9,2019-10-25 10:00:02.981,2019-10-25 10:00:03.295546,0:00:00.314546
DHT11DATA,c3fa68a7-23b6-4606-b02f-7a60e4b39c15,2019-10-25 10:00:08.077,2019-10-25 10:00:08.340898,0:00:00.263898
DHT11DATA,745eb26e-7c04-42bd-9d02-fe30b9bb9a40,2019-10-25 10:01:34.711,2019-10-25 10:01:35.050104,0:00:00.339104
DHT11DATA,31225e19-6af1-405e-a55a-50285a8a873b,2019-10-25 10:01:39.805,2019-10-25 10:01:40.119443,0:00:00.314443
DHT11DATA,bcf16038-4a17-4959-b786-5cf8df1c02e4,2019-10-25 10:01:44.904,2019-10-25 10:01:45.206293,0:00:00.302293
DHT11DATA,4ea772c5-7d55-4d74-b651-e0c718969534,2019-10-25 10:01:49.998,2019-10-25 10:01:50.292568,0:00:00.294568
DHT11DATA,19731dab-ed80-4647-acfa-a499f2604021,2019-10-25 10:01:55.093,2019-10-25 10:01:55.483365,0:00:00.390365
DHT11DATA,baa7c8f7-5604-4166-87c2-933e76a77560,2019-10-25 10:02:00.189,2019-10-25 10:02:00.487646,0:00:00.298646
DHT11DATA,11040e5a-2470-4d65-8b39-0a6b775e460b,2019-10-25 10:02:05.284,2019-10-25 10:02:05.649624,0:00:00.365624
DHT11DATA,b8649d4c-4a5c-484e-9f67-157140341f04,2019-10-25 10:02:10.377,2019-10-25 10:02:10.668233,0:00:00.291233
DHT11DATA,5c8486e4-24d8-43df-a054-8e80ed3ac456,2019-10-25 10:02:15.470,2019-10-25 10:02:15.756723,0:00:00.286723
DHT11DATA,f6429606-dadf-42d8-8566-73a752f2550d,2019-10-25 10:02:20.566,2019-10-25 10:02:20.930008,0:00:00.364008
DHT11DATA,fef2bb7c-0624-4abf-a43a-349962527616,2019-10-25 10:02:25.658,2019-10-25 10:02:26.078464,0:00:00.420464
DHT11DATA,085554d0-5d80-4255-ba5a-ade21823786c,2019-10-25 10:02:30.752,2019-10-25 10:02:31.059950,0:00:00.307950
DHT11DATA,7ac9619a-d9cb-47c3-9cdf-0539c4eb1111,2019-10-25 10:02:35.844,2019-10-25 10:02:36.133271,0:00:00.289271
DHT11DATA,4907c42d-0916-46e9-a777-390e8df36b6a,2019-10-25 10:02:40.937,2019-10-25 10:02:41.222773,0:00:00.285773
DHT11DATA,81dd660a-031c-4b38-bf3a-8342fb4d22b6,2019-10-25 10:02:46.034,2019-10-25 10:02:46.323796,0:00:00.289796
DHT11DATA,5a2085cc-4603-4e93-8f4c-5aecbbd47582,2019-10-25 10:02:51.127,2019-10-25 10:02:51.456602,0:00:00.329602
DHT11DATA,f6214fe6-1643-4e15-97f8-3f242dd2aacb,2019-10-25 10:02:56.229,2019-10-25 10:02:56.694503,0:00:00.465503
DHT11DATA,f28795c4-682b-4cfa-a5d9-89531d435295,2019-10-25 10:03:01.329,2019-10-25 10:03:01.642223,0:00:00.313223
DHT11DATA,dd338f38-1728-47ac-876a-978889d77999,2019-10-25 10:03:06.419,2019-10-25 10:03:06.732242,0:00:00.313242
DHT11DATA,2268b7d5-102e-48fa-b645-c5f0de42c5e3,2019-10-25 10:03:11.512,2019-10-25 10:03:11.809496,0:00:00.297496
DHT11DATA,3d870d1f-523f-4cc3-8cea-57e00822f084,2019-10-25 10:03:16.605,2019-10-25 10:03:16.924670,0:00:00.319670
DHT11DATA,82f99cbe-036a-4577-bd78-4ab8b74e8c11,2019-10-25 10:03:21.698,2019-10-25 10:03:22.029961,0:00:00.331961
DHT11DATA,7f85ffc7-03c3-43f5-8ba2-e00e07f5ca66,2019-10-25 10:03:26.795,2019-10-25 10:03:27.152021,0:00:00.357021
DHT11DATA,3e91f46e-be42-44a6-8fce-01b82e2310e6,2019-10-25 10:03:31.887,2019-10-25 10:03:32.182941,0:00:00.295941
DHT11DATA,f65fe678-c324-4abd-9292-c8664a8a45e2,2019-10-25 10:03:36.983,2019-10-25 10:03:37.285623,0:00:00.302623
DHT11DATA,eae96b6c-2aba-48ab-9388-5c0afb290c4f,2019-10-25 10:03:42.078,2019-10-25 10:03:42.368687,0:00:00.290687
DHT11DATA,acd20189-cdf0-45f6-86fd-65bc67ecff2a,2019-10-25 10:03:47.171,2019-10-25 10:03:47.466354,0:00:00.295354
DHT11DATA,a4ef6fec-8f81-4be6-8f64-7c6b354de7da,2019-10-25 10:03:52.266,2019-10-25 10:03:52.619616,0:00:00.353616
DHT11DATA,f2b3e806-6043-4fff-a1c0-7dfdc7200ab8,2019-10-25 10:03:57.360,2019-10-25 10:03:57.665052,0:00:00.305052
DHT11DATA,55b39f82-4d9f-4fd9-86bb-72b00fae1949,2019-10-25 10:04:02.455,2019-10-25 10:04:02.748416,0:00:00.293416
DHT11DATA,b45de21d-528f-43b8-af2f-eea4c4f040de,2019-10-25 10:04:07.545,2019-10-25 10:04:08.057332,0:00:00.512332
DHT11DATA,c7a0c687-24c8-4c86-a888-a62d306fd218,2019-10-25 10:04:12.640,2019-10-25 10:04:12.907771,0:00:00.267771
DHT11DATA,2ac57422-4dbb-4310-92e3-1816aba47360,2019-10-25 10:04:17.735,2019-10-25 10:04:18.092221,0:00:00.357221
DHT11DATA,0291e9d1-67f2-45c1-9578-3c5c78f1ceb0,2019-10-25 10:04:22.831,2019-10-25 10:04:23.115016,0:00:00.284016
DHT11DATA,73cd4604-b1d2-4716-96a7-dbf9aa566e83,2019-10-25 10:04:27.925,2019-10-25 10:04:28.208388,0:00:00.283388
DHT11DATA,9326a709-b12c-44f1-a977-659dd38ecae7,2019-10-25 10:04:33.018,2019-10-25 10:04:33.291120,0:00:00.273120
DHT11DATA,68d5762c-0232-4166-a6d6-1a4b99d58de4,2019-10-25 10:04:38.111,2019-10-25 10:04:38.374422,0:00:00.263422
DHT11DATA,218c3201-f8b3-482e-8bba-a2e46d95aecb,2019-10-25 10:04:43.205,2019-10-25 10:04:43.585109,0:00:00.380109
DHT11DATA,092f62fe-a5ac-4e10-8145-db82ab126b21,2019-10-25 10:04:48.298,2019-10-25 10:04:48.626840,0:00:00.328840
DHT11DATA,b67c8d79-d45f-4266-9ea8-0b5e89be8f02,2019-10-25 10:04:53.391,2019-10-25 10:04:53.688755,0:00:00.297755
DHT11DATA,3deffc8e-ea12-436e-8d1f-8d200920bca2,2019-10-25 10:04:58.485,2019-10-25 10:04:58.783158,0:00:00.298158
DHT11DATA,8d4aa09b-8a70-49da-b8aa-21756303e477,2019-10-25 10:05:03.578,2019-10-25 10:05:03.879153,0:00:00.301153
DHT11DATA,18c058b0-13b8-4b09-b141-4efb12e48eb5,2019-10-25 10:05:08.672,2019-10-25 10:05:09.181396,0:00:00.509396
DHT11DATA,0df84f3c-b395-4566-833a-7e14165967f0,2019-10-25 10:05:13.770,2019-10-25 10:05:14.056804,0:00:00.286804
DHT11DATA,64548724-79be-4834-bb95-1cde690a6f1e,2019-10-25 10:05:18.870,2019-10-25 10:05:19.214640,0:00:00.344640
DHT11DATA,0add1558-be40-4c1d-ac52-11b9b4782944,2019-10-25 10:05:23.963,2019-10-25 10:05:24.265722,0:00:00.302722
DHT11DATA,ec86d913-2cea-417a-bd8a-6d8539571d19,2019-10-25 10:05:29.067,2019-10-25 10:05:29.461773,0:00:00.394773
DHT11DATA,ba215580-fe80-441f-a2d2-c37ec1874654,2019-10-25 10:05:34.166,2019-10-25 10:05:34.999966,0:00:00.833966
DHT11DATA,ae1bcaee-5f27-4032-b1d1-0b226b1a5a81,2019-10-25 10:05:39.264,2019-10-25 10:05:39.556565,0:00:00.292565
DHT11DATA,98c3fb26-a96e-4510-82fb-3ba971ce0158,2019-10-25 10:05:44.360,2019-10-25 10:05:44.635990,0:00:00.275990
DHT11DATA,d5d311a4-59f2-40d7-a473-d81104b7aacb,2019-10-25 10:05:49.455,2019-10-25 10:05:49.804693,0:00:00.349693
DHT11DATA,7b08d0f4-30b5-46df-b54e-7d865644fe05,2019-10-25 10:05:54.556,2019-10-25 10:05:54.853240,0:00:00.297240
DHT11DATA,53e4217c-7cdd-47eb-a4cf-3bdff70e47b2,2019-10-25 10:05:59.654,2019-10-25 10:05:59.945631,0:00:00.291631
DHT11DATA,be86a676-7ddb-4775-b7f7-9b14e07e0796,2019-10-25 10:06:04.747,2019-10-25 10:06:05.041805,0:00:00.294805
DHT11DATA,042c339f-e440-49cf-a557-407571a1179e,2019-10-25 10:06:09.840,2019-10-25 10:06:10.314114,0:00:00.474114
DHT11DATA,cbec8fa7-6270-40d5-8b1e-6d7ae9a3991a,2019-10-25 10:06:14.934,2019-10-25 10:06:15.224002,0:00:00.290002
DHT11DATA,00c2f7bf-ee82-483e-bf35-a97deb46e4f0,2019-10-25 10:06:20.032,2019-10-25 10:06:20.855229,0:00:00.823229
DHT11DATA,32906dd1-6762-4eb0-a8c5-e54e4ae9f48a,2019-10-25 10:06:25.127,2019-10-25 10:06:25.584456,0:00:00.457456
DHT11DATA,00a19a97-aebd-4fc0-bb38-7eaa40d85f9f,2019-10-25 10:06:30.221,2019-10-25 10:06:30.508514,0:00:00.287514
DHT11DATA,05f9b206-7172-4931-bd0b-9cf984c4d9ac,2019-10-25 10:10:24.144,2019-10-25 10:10:24.668454,0:00:00.524454
DHT11DATA,87e29bf7-4cda-4127-8f3d-fbd5104449cb,2019-10-25 10:10:29.236,2019-10-25 10:10:29.524625,0:00:00.288625
DHT11DATA,0409a440-e22b-4713-81ae-cf7f6f1117ad,2019-10-25 10:10:34.329,2019-10-25 10:10:34.656456,0:00:00.327456
DHT11DATA,dffa2fcd-768b-4f96-997e-0c2b74defba2,2019-10-25 10:10:39.423,2019-10-25 10:10:39.701351,0:00:00.278351
DHT11DATA,9f2e1324-0c43-49a4-b6af-ec5ffaa732fc,2019-10-25 10:10:44.515,2019-10-25 10:10:44.823074,0:00:00.308074
DHT11DATA,e0626e42-ef15-4242-bd3f-7cccb78bd2ca,2019-10-25 10:10:49.607,2019-10-25 10:10:49.879967,0:00:00.272967
DHT11DATA,d62b3476-a9d9-4a1b-b2f5-add0533d2551,2019-10-25 10:10:54.697,2019-10-25 10:10:55.013327,0:00:00.316327
DHT11DATA,138e4022-0542-40ff-9831-00794e747118,2019-10-25 10:10:59.791,2019-10-25 10:11:00.061047,0:00:00.270047
DHT11DATA,ef84ff74-b16c-4451-b46c-6da4e382b169,2019-10-25 10:11:04.888,2019-10-25 10:11:05.224330,0:00:00.336330
DHT11DATA,8cd2efb3-7478-4906-b1e0-9ef4fe2fe451,2019-10-25 10:11:09.982,2019-10-25 10:11:10.358344,0:00:00.376344
DHT11DATA,217152a3-b698-45f0-a791-9753b85575ec,2019-10-25 10:34:36.644,2019-10-25 10:34:37.055258,0:00:00.411258
DHT11DATA,9530e755-60c5-4310-9d53-672b82b6426f,2019-10-25 10:34:41.736,2019-10-25 10:34:42.017362,0:00:00.281362
DHT11DATA,9be08912-bf12-480a-8ff9-ee12109d8862,2019-10-25 10:34:46.828,2019-10-25 10:34:47.137032,0:00:00.309032
DHT11DATA,938e3c2b-bc6a-4574-9877-8586b4bad761,2019-10-25 10:34:51.920,2019-10-25 10:34:52.290018,0:00:00.370018
DHT11DATA,d7d5d1e1-2e30-4b7e-819e-5d63613e55a5,2019-10-25 10:34:57.012,2019-10-25 10:34:57.277304,0:00:00.265304
DHT11DATA,ad1de9b4-183a-4149-9fed-1661ea2d3b27,2019-10-25 10:35:07.196,2019-10-25 10:35:07.641343,0:00:00.445343
DHT11DATA,cc5cd0f3-a15c-4614-8a69-b9ebd2a58e30,2019-10-25 10:35:12.288,2019-10-25 10:35:12.685020,0:00:00.397020
DHT11DATA,e676d04e-9a55-4e77-9398-d7251702ad05,2019-10-25 10:35:17.380,2019-10-25 10:35:17.689243,0:00:00.309243
DHT11DATA,b11d921a-57da-4102-b199-baa9d4fe40e8,2019-10-25 10:35:22.473,2019-10-25 10:35:22.791128,0:00:00.318128
DHT11DATA,7d487764-474a-4a5b-b13c-08f5e27e11bc,2019-10-25 10:35:27.565,2019-10-25 10:35:27.885395,0:00:00.320395
DHT11DATA,e66a1117-ece9-4495-8504-a3aed42b8bd9,2019-10-25 10:35:32.658,2019-10-25 10:35:33.025073,0:00:00.367073
DHT11DATA,d5421a3c-46d7-40e9-be1a-a74dbfa3eb63,2019-10-25 10:35:37.750,2019-10-25 10:35:38.040853,0:00:00.290853
DHT11DATA,fdc394d6-e054-435c-bc9a-b46f577dbeee,2019-10-25 10:35:42.843,2019-10-25 10:35:43.165486,0:00:00.322486
DHT11DATA,4e088ffd-f8ee-46c8-9fba-ac985fa9f65b,2019-10-25 10:35:47.936,2019-10-25 10:35:48.290347,0:00:00.354347
DHT11DATA,f8cfad2d-d545-43d9-855c-dfcdea3f526e,2019-10-25 10:35:53.029,2019-10-25 10:35:53.296588,0:00:00.267588
DHT11DATA,9901d39c-b498-4f53-922c-1defd925f881,2019-10-25 10:35:58.121,2019-10-25 10:35:58.383355,0:00:00.262355
DHT11DATA,c26d21ef-7a87-445e-9360-bef1b246635a,2019-10-25 10:36:03.214,2019-10-25 10:36:03.562306,0:00:00.348306
DHT11DATA,d8ff827c-91f1-4e12-917e-cb10340955d4,2019-10-25 10:36:08.308,2019-10-25 10:36:08.695131,0:00:00.387131
DHT11DATA,5912e342-004c-4f0c-a9f0-b4cbcf3e2ecf,2019-10-25 10:36:13.400,2019-10-25 10:36:13.774906,0:00:00.374906
DHT11DATA,f814377c-f1db-45f7-9241-ace08aa7dbf2,2019-10-25 10:36:18.494,2019-10-25 10:36:18.804139,0:00:00.310139
DHT11DATA,511d143f-0b7e-42d4-b33d-637a24e05591,2019-10-25 13:47:03.408,2019-10-25 15:30:07.745655,1:43:04.337655
DHT11DATA,8b3d27bb-557f-423b-b5c8-77834efebe96,2019-10-25 13:47:08.499,2019-10-25 15:30:12.855852,1:43:04.356852
DHT11DATA,63e2cb4e-43c6-4e07-9b1b-634251e1b82f,2019-10-25 13:47:13.591,2019-10-25 15:30:17.873061,1:43:04.282061
DHT11DATA,0921f842-50c2-43bf-b9c5-d0330658b2dd,2019-10-25 15:30:22.679,2019-10-25 15:30:22.987685,0:00:00.308685
DHT11DATA,67ed2193-b8f3-4804-bc33-b1b3eb2ab937,2019-10-25 15:30:27.773,2019-10-25 15:30:28.228803,0:00:00.455803
DHT11DATA,2132157d-93e7-483c-a653-ccc560fc97bb,2019-10-25 15:30:32.865,2019-10-25 15:30:33.228605,0:00:00.363605
DHT11DATA,167ccbe9-5a68-4435-ba44-9a3fdfdc58bc,2019-10-25 15:30:37.958,2019-10-25 15:30:38.252053,0:00:00.294053
DHT11DATA,20e742c6-6f2f-4351-ae39-af9236638279,2019-10-25 15:30:43.051,2019-10-25 15:30:43.378851,0:00:00.327851
DHT11DATA,fb2f4e41-1db5-4447-9ff9-195e5f83942f,2019-10-25 15:30:48.144,2019-10-25 15:30:48.487170,0:00:00.343170
DHT11DATA,ad34e6fd-7203-418a-8344-2d9795071d63,2019-10-25 15:30:53.236,2019-10-25 15:30:53.816271,0:00:00.580271
DHT11DATA,89de1bd3-6a59-4413-8624-6acfb3d257e8,2019-10-25 15:30:58.329,2019-10-25 15:30:58.631772,0:00:00.302772
DHT11DATA,e5f8e131-924f-47c5-9bc1-e76f5541d100,2019-10-25 15:31:03.421,2019-10-25 15:31:03.747340,0:00:00.326340
DHT11DATA,4f2bae3d-35c2-4b19-a3d6-bace809da507,2019-10-25 15:31:08.515,2019-10-25 15:31:08.817942,0:00:00.302942
DHT11DATA,d7fd56ef-ba33-45a8-a129-db2084a1aaf1,2019-10-25 15:31:13.607,2019-10-25 15:31:13.882384,0:00:00.275384
DHT11DATA,7cf1be56-8401-406e-9b64-52acca768609,2019-10-25 15:31:18.700,2019-10-25 15:31:19.006203,0:00:00.306203
DHT11DATA,e9acff1d-94bd-4468-b2a9-8e123b0b4022,2019-10-25 15:31:23.793,2019-10-25 15:31:24.124375,0:00:00.331375
DHT11DATA,db0dda54-0adc-416f-87f0-e3bdba761e51,2019-10-25 15:31:28.886,2019-10-25 15:31:29.243850,0:00:00.357850
DHT11DATA,d8c6fd8b-422c-4f63-9040-efae38e9a07a,2019-10-25 15:31:33.980,2019-10-25 15:31:34.275794,0:00:00.295794
DHT11DATA,39d2c16e-ffd6-43c2-98b5-4f1875495913,2019-10-25 15:31:39.073,2019-10-25 15:31:39.321662,0:00:00.248662
DHT11DATA,6f374784-8c35-4c51-9696-df2c296eba6f,2019-10-25 15:31:44.165,2019-10-25 15:31:44.508385,0:00:00.343385
DHT11DATA,7676e55e-76d5-408d-944f-b7a6f8c0d03f,2019-10-25 15:31:49.258,2019-10-25 15:31:49.523218,0:00:00.265218
DHT11DATA,2fa4b4b2-19ec-40fc-83c2-8b205f78d501,2019-10-25 15:31:54.350,2019-10-25 15:31:54.676972,0:00:00.326972
DHT11DATA,e73b90a3-9e15-4739-aef7-1ae737f4cc43,2019-10-25 15:31:59.442,2019-10-25 15:31:59.774338,0:00:00.332338
DHT11DATA,605ee41d-f39d-4fcf-8eda-3bb8dedf6ae3,2019-10-25 15:32:04.535,2019-10-25 15:32:04.890604,0:00:00.355604
DHT11DATA,697b74bb-d849-416c-8017-e57d7a1d47ec,2019-10-25 15:32:09.627,2019-10-25 15:32:09.904115,0:00:00.277115
DHT11DATA,849862ed-d93a-454b-b621-bb23dea3c1f2,2019-10-25 15:32:14.720,2019-10-25 15:32:15.635221,0:00:00.915221
